Direction,Year,Date,Weekday,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2020,01/01/2020,Wednesday,United Kingdom,All,All,$,1000000,1000000
Exports,2020,02/01/2020,Thursday,United Kingdom,All,All,$,5000000,6000000
Exports,2020,03/01/2020,Friday,United Kingdom,All,All,$,2000000,8000000
Exports,2020,04/01/2020,Saturday,United Kingdom,All,All,$,1000000,9000000
Exports,2020,05/01/2020,Sunday,United Kingdom,All,All,$,2000000,11000000
Exports,2020,06/01/2020,Monday,United Kingdom,All,All,$,2000000,13000000
Exports,2020,07/01/2020,Tuesday,United Kingdom,All,All,$,2000000,16000000
Exports,2020,08/01/2020,Wednesday,United Kingdom,All,All,$,1000000,16000000
Exports,2020,09/01/2020,Thursday,United Kingdom,All,All,$,1000000,17000000
Exports,2020,10/01/2020,Friday,United Kingdom,All,All,$,2000000,20000000
Exports,2020,11/01/2020,Saturday,United Kingdom,All,All,$,3000000,23000000
Exports,2020,12/01/2020,Sunday,United Kingdom,All,All,$,1000000,24000000
Exports,2020,13/01/2020,Monday,United Kingdom,All,All,$,2000000,26000000
Exports,2020,14/01/2020,Tuesday,United Kingdom,All,All,$,8000000,34000000
Exports,2020,15/01/2020,Wednesday,United Kingdom,All,All,$,5000000,39000000
Exports,2020,16/01/2020,Thursday,United Kingdom,All,All,$,4000000,43000000
Exports,2020,17/01/2020,Friday,United Kingdom,All,All,$,5000000,47000000
Exports,2020,18/01/2020,Saturday,United Kingdom,All,All,$,1000000,49000000
Exports,2020,19/01/2020,Sunday,United Kingdom,All,All,$,1000000,50000000
Exports,2020,20/01/2020,Monday,United Kingdom,All,All,$,7000000,57000000
Exports,2020,21/01/2020,Tuesday,United Kingdom,All,All,$,10000000,67000000
Exports,2020,22/01/2020,Wednesday,United Kingdom,All,All,$,3000000,70000000
Exports,2020,23/01/2020,Thursday,United Kingdom,All,All,$,3000000,73000000
Exports,2020,24/01/2020,Friday,United Kingdom,All,All,$,3000000,76000000
Exports,2020,25/01/2020,Saturday,United Kingdom,All,All,$,1000000,76000000
Exports,2020,26/01/2020,Sunday,United Kingdom,All,All,$,3000000,80000000
Exports,2020,27/01/2020,Monday,United Kingdom,All,All,$,7000000,87000000
Exports,2020,28/01/2020,Tuesday,United Kingdom,All,All,$,15000000,101000000
Exports,2020,29/01/2020,Wednesday,United Kingdom,All,All,$,3000000,105000000
Exports,2020,30/01/2020,Thursday,United Kingdom,All,All,$,5000000,109000000
Exports,2020,31/01/2020,Friday,United Kingdom,All,All,$,3000000,113000000
Exports,2020,01/02/2020,Saturday,United Kingdom,All,All,$,10000000,123000000
Exports,2020,02/02/2020,Sunday,United Kingdom,All,All,$,3000000,126000000
Exports,2020,03/02/2020,Monday,United Kingdom,All,All,$,5000000,131000000
Exports,2020,04/02/2020,Tuesday,United Kingdom,All,All,$,12000000,142000000
Exports,2020,05/02/2020,Wednesday,United Kingdom,All,All,$,5000000,148000000
Exports,2020,06/02/2020,Thursday,United Kingdom,All,All,$,4000000,152000000
Exports,2020,07/02/2020,Friday,United Kingdom,All,All,$,3000000,155000000
Exports,2020,08/02/2020,Saturday,United Kingdom,All,All,$,4000000,159000000
Exports,2020,09/02/2020,Sunday,United Kingdom,All,All,$,1000000,160000000
Exports,2020,10/02/2020,Monday,United Kingdom,All,All,$,5000000,164000000
Exports,2020,11/02/2020,Tuesday,United Kingdom,All,All,$,4000000,169000000
Exports,2020,12/02/2020,Wednesday,United Kingdom,All,All,$,8000000,176000000
Exports,2020,13/02/2020,Thursday,United Kingdom,All,All,$,5000000,182000000
Exports,2020,14/02/2020,Friday,United Kingdom,All,All,$,3000000,185000000
Exports,2020,15/02/2020,Saturday,United Kingdom,All,All,$,3000000,189000000
Exports,2020,16/02/2020,Sunday,United Kingdom,All,All,$,3000000,192000000
Exports,2020,17/02/2020,Monday,United Kingdom,All,All,$,21000000,213000000
Exports,2020,18/02/2020,Tuesday,United Kingdom,All,All,$,5000000,218000000
Exports,2020,19/02/2020,Wednesday,United Kingdom,All,All,$,8000000,226000000
Exports,2020,20/02/2020,Thursday,United Kingdom,All,All,$,2000000,228000000
Exports,2020,21/02/2020,Friday,United Kingdom,All,All,$,3000000,231000000
Exports,2020,22/02/2020,Saturday,United Kingdom,All,All,$,1000000,232000000
Exports,2020,23/02/2020,Sunday,United Kingdom,All,All,$,0,233000000
Exports,2020,24/02/2020,Monday,United Kingdom,All,All,$,13000000,246000000
Exports,2020,25/02/2020,Tuesday,United Kingdom,All,All,$,4000000,250000000
Exports,2020,26/02/2020,Wednesday,United Kingdom,All,All,$,6000000,256000000
Exports,2020,27/02/2020,Thursday,United Kingdom,All,All,$,7000000,263000000
Exports,2020,28/02/2020,Friday,United Kingdom,All,All,$,4000000,266000000
Exports,2020,29/02/2020,Saturday,United Kingdom,All,All,$,5000000,271000000
Exports,2020,01/03/2020,Sunday,United Kingdom,All,All,$,2000000,273000000
Exports,2020,02/03/2020,Monday,United Kingdom,All,All,$,10000000,283000000
Exports,2020,03/03/2020,Tuesday,United Kingdom,All,All,$,3000000,286000000
Exports,2020,04/03/2020,Wednesday,United Kingdom,All,All,$,4000000,290000000
Exports,2020,05/03/2020,Thursday,United Kingdom,All,All,$,3000000,293000000
Exports,2020,06/03/2020,Friday,United Kingdom,All,All,$,3000000,297000000
Exports,2020,07/03/2020,Saturday,United Kingdom,All,All,$,2000000,298000000
Exports,2020,08/03/2020,Sunday,United Kingdom,All,All,$,1000000,299000000
Exports,2020,09/03/2020,Monday,United Kingdom,All,All,$,8000000,307000000
Exports,2020,10/03/2020,Tuesday,United Kingdom,All,All,$,8000000,316000000
Exports,2020,11/03/2020,Wednesday,United Kingdom,All,All,$,5000000,321000000
Exports,2020,12/03/2020,Thursday,United Kingdom,All,All,$,4000000,325000000
Exports,2020,13/03/2020,Friday,United Kingdom,All,All,$,6000000,331000000
Exports,2020,14/03/2020,Saturday,United Kingdom,All,All,$,4000000,335000000
Exports,2020,15/03/2020,Sunday,United Kingdom,All,All,$,6000000,341000000
Exports,2020,16/03/2020,Monday,United Kingdom,All,All,$,12000000,353000000
Exports,2020,17/03/2020,Tuesday,United Kingdom,All,All,$,2000000,356000000
Exports,2020,18/03/2020,Wednesday,United Kingdom,All,All,$,9000000,365000000
Exports,2020,19/03/2020,Thursday,United Kingdom,All,All,$,6000000,370000000
Exports,2020,20/03/2020,Friday,United Kingdom,All,All,$,4000000,374000000
Exports,2020,21/03/2020,Saturday,United Kingdom,All,All,$,2000000,376000000
Exports,2020,22/03/2020,Sunday,United Kingdom,All,All,$,1000000,377000000
Exports,2020,23/03/2020,Monday,United Kingdom,All,All,$,8000000,385000000
Exports,2020,24/03/2020,Tuesday,United Kingdom,All,All,$,8000000,393000000
Exports,2020,25/03/2020,Wednesday,United Kingdom,All,All,$,10000000,403000000
Exports,2020,26/03/2020,Thursday,United Kingdom,All,All,$,5000000,408000000
Exports,2020,27/03/2020,Friday,United Kingdom,All,All,$,5000000,412000000
Exports,2020,28/03/2020,Saturday,United Kingdom,All,All,$,8000000,420000000
Exports,2020,29/03/2020,Sunday,United Kingdom,All,All,$,4000000,424000000
Exports,2020,30/03/2020,Monday,United Kingdom,All,All,$,9000000,433000000
Exports,2020,31/03/2020,Tuesday,United Kingdom,All,All,$,7000000,440000000
Exports,2020,01/04/2020,Wednesday,United Kingdom,All,All,$,5000000,445000000
Exports,2020,02/04/2020,Thursday,United Kingdom,All,All,$,1000000,446000000
Exports,2020,03/04/2020,Friday,United Kingdom,All,All,$,3000000,448000000
Exports,2020,04/04/2020,Saturday,United Kingdom,All,All,$,0,448000000
Exports,2020,05/04/2020,Sunday,United Kingdom,All,All,$,5000000,453000000
Exports,2020,06/04/2020,Monday,United Kingdom,All,All,$,6000000,459000000
Exports,2020,07/04/2020,Tuesday,United Kingdom,All,All,$,9000000,468000000
Exports,2020,08/04/2020,Wednesday,United Kingdom,All,All,$,4000000,472000000
Exports,2020,09/04/2020,Thursday,United Kingdom,All,All,$,5000000,477000000
Exports,2020,10/04/2020,Friday,United Kingdom,All,All,$,3000000,481000000
Exports,2020,11/04/2020,Saturday,United Kingdom,All,All,$,1000000,481000000
Exports,2020,12/04/2020,Sunday,United Kingdom,All,All,$,1000000,482000000
Exports,2020,13/04/2020,Monday,United Kingdom,All,All,$,9000000,491000000
Exports,2020,14/04/2020,Tuesday,United Kingdom,All,All,$,5000000,495000000
Exports,2020,15/04/2020,Wednesday,United Kingdom,All,All,$,7000000,503000000
Exports,2020,16/04/2020,Thursday,United Kingdom,All,All,$,1000000,504000000
Exports,2020,17/04/2020,Friday,United Kingdom,All,All,$,5000000,509000000
Exports,2020,18/04/2020,Saturday,United Kingdom,All,All,$,1000000,510000000
Exports,2020,19/04/2020,Sunday,United Kingdom,All,All,$,2000000,512000000
Exports,2020,20/04/2020,Monday,United Kingdom,All,All,$,11000000,523000000
Exports,2020,21/04/2020,Tuesday,United Kingdom,All,All,$,4000000,528000000
Exports,2020,22/04/2020,Wednesday,United Kingdom,All,All,$,5000000,533000000
Exports,2020,23/04/2020,Thursday,United Kingdom,All,All,$,2000000,534000000
Exports,2020,24/04/2020,Friday,United Kingdom,All,All,$,2000000,536000000
Exports,2020,25/04/2020,Saturday,United Kingdom,All,All,$,1000000,537000000
Exports,2020,26/04/2020,Sunday,United Kingdom,All,All,$,7000000,544000000
Exports,2020,27/04/2020,Monday,United Kingdom,All,All,$,8000000,552000000
Exports,2020,28/04/2020,Tuesday,United Kingdom,All,All,$,6000000,557000000
Exports,2020,29/04/2020,Wednesday,United Kingdom,All,All,$,7000000,564000000
Exports,2020,30/04/2020,Thursday,United Kingdom,All,All,$,2000000,567000000
Exports,2020,01/05/2020,Friday,United Kingdom,All,All,$,2000000,569000000
Exports,2020,02/05/2020,Saturday,United Kingdom,All,All,$,2000000,571000000
Exports,2020,03/05/2020,Sunday,United Kingdom,All,All,$,3000000,574000000
Exports,2020,04/05/2020,Monday,United Kingdom,All,All,$,7000000,582000000
Exports,2020,05/05/2020,Tuesday,United Kingdom,All,All,$,6000000,588000000
Exports,2020,06/05/2020,Wednesday,United Kingdom,All,All,$,6000000,594000000
Exports,2020,07/05/2020,Thursday,United Kingdom,All,All,$,3000000,597000000
Exports,2020,08/05/2020,Friday,United Kingdom,All,All,$,2000000,599000000
Exports,2020,09/05/2020,Saturday,United Kingdom,All,All,$,1000000,599000000
Exports,2020,10/05/2020,Sunday,United Kingdom,All,All,$,2000000,601000000
Exports,2020,11/05/2020,Monday,United Kingdom,All,All,$,7000000,609000000
Exports,2020,12/05/2020,Tuesday,United Kingdom,All,All,$,5000000,614000000
Exports,2020,13/05/2020,Wednesday,United Kingdom,All,All,$,8000000,622000000
Exports,2020,14/05/2020,Thursday,United Kingdom,All,All,$,3000000,625000000
Exports,2020,15/05/2020,Friday,United Kingdom,All,All,$,5000000,629000000
Exports,2020,16/05/2020,Saturday,United Kingdom,All,All,$,0,630000000
Exports,2020,17/05/2020,Sunday,United Kingdom,All,All,$,1000000,631000000
Exports,2020,18/05/2020,Monday,United Kingdom,All,All,$,8000000,639000000
Exports,2020,19/05/2020,Tuesday,United Kingdom,All,All,$,3000000,641000000
Exports,2020,20/05/2020,Wednesday,United Kingdom,All,All,$,6000000,647000000
Exports,2020,21/05/2020,Thursday,United Kingdom,All,All,$,5000000,653000000
Exports,2020,22/05/2020,Friday,United Kingdom,All,All,$,5000000,658000000
Exports,2020,23/05/2020,Saturday,United Kingdom,All,All,$,2000000,660000000
Exports,2020,24/05/2020,Sunday,United Kingdom,All,All,$,4000000,663000000
Exports,2020,25/05/2020,Monday,United Kingdom,All,All,$,6000000,670000000
Exports,2020,26/05/2020,Tuesday,United Kingdom,All,All,$,3000000,673000000
Exports,2020,27/05/2020,Wednesday,United Kingdom,All,All,$,11000000,684000000
Exports,2020,28/05/2020,Thursday,United Kingdom,All,All,$,2000000,686000000
Exports,2020,29/05/2020,Friday,United Kingdom,All,All,$,2000000,688000000
Exports,2020,30/05/2020,Saturday,United Kingdom,All,All,$,2000000,689000000
Exports,2020,31/05/2020,Sunday,United Kingdom,All,All,$,2000000,691000000
Exports,2020,01/06/2020,Monday,United Kingdom,All,All,$,7000000,698000000
Exports,2020,02/06/2020,Tuesday,United Kingdom,All,All,$,5000000,703000000
Exports,2020,03/06/2020,Wednesday,United Kingdom,All,All,$,7000000,710000000
Exports,2020,04/06/2020,Thursday,United Kingdom,All,All,$,2000000,712000000
Exports,2020,05/06/2020,Friday,United Kingdom,All,All,$,2000000,714000000
Exports,2020,06/06/2020,Saturday,United Kingdom,All,All,$,2000000,716000000
Exports,2020,07/06/2020,Sunday,United Kingdom,All,All,$,3000000,719000000
Exports,2020,08/06/2020,Monday,United Kingdom,All,All,$,5000000,725000000
Exports,2020,09/06/2020,Tuesday,United Kingdom,All,All,$,5000000,729000000
Exports,2020,10/06/2020,Wednesday,United Kingdom,All,All,$,9000000,738000000
Exports,2020,11/06/2020,Thursday,United Kingdom,All,All,$,2000000,740000000
Exports,2020,12/06/2020,Friday,United Kingdom,All,All,$,3000000,743000000
Exports,2020,13/06/2020,Saturday,United Kingdom,All,All,$,4000000,747000000
Exports,2020,14/06/2020,Sunday,United Kingdom,All,All,$,5000000,752000000
Exports,2020,15/06/2020,Monday,United Kingdom,All,All,$,6000000,758000000
Exports,2020,16/06/2020,Tuesday,United Kingdom,All,All,$,4000000,762000000
Exports,2020,17/06/2020,Wednesday,United Kingdom,All,All,$,9000000,771000000
Exports,2020,18/06/2020,Thursday,United Kingdom,All,All,$,4000000,776000000
Exports,2020,19/06/2020,Friday,United Kingdom,All,All,$,1000000,776000000
Exports,2020,20/06/2020,Saturday,United Kingdom,All,All,$,1000000,778000000
Exports,2020,21/06/2020,Sunday,United Kingdom,All,All,$,3000000,781000000
Exports,2020,22/06/2020,Monday,United Kingdom,All,All,$,5000000,786000000
Exports,2020,23/06/2020,Tuesday,United Kingdom,All,All,$,4000000,790000000
Exports,2020,24/06/2020,Wednesday,United Kingdom,All,All,$,3000000,792000000
Exports,2020,25/06/2020,Thursday,United Kingdom,All,All,$,3000000,795000000
Exports,2020,26/06/2020,Friday,United Kingdom,All,All,$,1000000,797000000
Exports,2020,27/06/2020,Saturday,United Kingdom,All,All,$,2000000,798000000
Exports,2020,28/06/2020,Sunday,United Kingdom,All,All,$,3000000,802000000
Exports,2020,29/06/2020,Monday,United Kingdom,All,All,$,6000000,808000000
Exports,2020,30/06/2020,Tuesday,United Kingdom,All,All,$,3000000,811000000
Exports,2020,01/07/2020,Wednesday,United Kingdom,All,All,$,10000000,821000000
Exports,2020,02/07/2020,Thursday,United Kingdom,All,All,$,3000000,823000000
Exports,2020,03/07/2020,Friday,United Kingdom,All,All,$,1000000,825000000
Exports,2020,04/07/2020,Saturday,United Kingdom,All,All,$,1000000,826000000
Exports,2020,05/07/2020,Sunday,United Kingdom,All,All,$,5000000,831000000
Exports,2020,06/07/2020,Monday,United Kingdom,All,All,$,5000000,836000000
Exports,2020,07/07/2020,Tuesday,United Kingdom,All,All,$,5000000,841000000
Exports,2020,08/07/2020,Wednesday,United Kingdom,All,All,$,4000000,845000000
Exports,2020,09/07/2020,Thursday,United Kingdom,All,All,$,9000000,854000000
Exports,2020,10/07/2020,Friday,United Kingdom,All,All,$,1000000,855000000
Exports,2020,11/07/2020,Saturday,United Kingdom,All,All,$,2000000,856000000
Exports,2020,12/07/2020,Sunday,United Kingdom,All,All,$,3000000,859000000
Exports,2020,13/07/2020,Monday,United Kingdom,All,All,$,5000000,864000000
Exports,2020,14/07/2020,Tuesday,United Kingdom,All,All,$,5000000,870000000
Exports,2020,15/07/2020,Wednesday,United Kingdom,All,All,$,5000000,875000000
Exports,2020,16/07/2020,Thursday,United Kingdom,All,All,$,6000000,881000000
Exports,2020,17/07/2020,Friday,United Kingdom,All,All,$,1000000,882000000
Exports,2020,18/07/2020,Saturday,United Kingdom,All,All,$,1000000,882000000
Exports,2020,19/07/2020,Sunday,United Kingdom,All,All,$,1000000,884000000
Exports,2020,20/07/2020,Monday,United Kingdom,All,All,$,4000000,888000000
Exports,2020,21/07/2020,Tuesday,United Kingdom,All,All,$,4000000,892000000
Exports,2020,22/07/2020,Wednesday,United Kingdom,All,All,$,11000000,903000000
Exports,2020,23/07/2020,Thursday,United Kingdom,All,All,$,6000000,909000000
Exports,2020,24/07/2020,Friday,United Kingdom,All,All,$,0,909000000
Exports,2020,25/07/2020,Saturday,United Kingdom,All,All,$,2000000,911000000
Exports,2020,26/07/2020,Sunday,United Kingdom,All,All,$,1000000,912000000
Exports,2020,27/07/2020,Monday,United Kingdom,All,All,$,8000000,920000000
Exports,2020,28/07/2020,Tuesday,United Kingdom,All,All,$,5000000,925000000
Exports,2020,29/07/2020,Wednesday,United Kingdom,All,All,$,5000000,930000000
Exports,2020,30/07/2020,Thursday,United Kingdom,All,All,$,6000000,936000000
Exports,2020,31/07/2020,Friday,United Kingdom,All,All,$,3000000,939000000
Exports,2020,01/08/2020,Saturday,United Kingdom,All,All,$,2000000,941000000
Exports,2020,02/08/2020,Sunday,United Kingdom,All,All,$,2000000,942000000
Exports,2020,03/08/2020,Monday,United Kingdom,All,All,$,4000000,946000000
Exports,2020,04/08/2020,Tuesday,United Kingdom,All,All,$,3000000,949000000
Exports,2020,05/08/2020,Wednesday,United Kingdom,All,All,$,8000000,957000000
Exports,2020,06/08/2020,Thursday,United Kingdom,All,All,$,5000000,962000000
Exports,2020,07/08/2020,Friday,United Kingdom,All,All,$,3000000,965000000
Exports,2020,08/08/2020,Saturday,United Kingdom,All,All,$,1000000,966000000
Exports,2020,09/08/2020,Sunday,United Kingdom,All,All,$,3000000,968000000
Exports,2020,10/08/2020,Monday,United Kingdom,All,All,$,8000000,977000000
Exports,2020,11/08/2020,Tuesday,United Kingdom,All,All,$,2000000,979000000
Exports,2020,12/08/2020,Wednesday,United Kingdom,All,All,$,8000000,987000000
Exports,2020,13/08/2020,Thursday,United Kingdom,All,All,$,7000000,994000000
Exports,2020,14/08/2020,Friday,United Kingdom,All,All,$,2000000,996000000
Exports,2020,15/08/2020,Saturday,United Kingdom,All,All,$,0,997000000
Exports,2020,16/08/2020,Sunday,United Kingdom,All,All,$,4000000,1001000000
Exports,2020,17/08/2020,Monday,United Kingdom,All,All,$,2000000,1003000000
Exports,2020,18/08/2020,Tuesday,United Kingdom,All,All,$,2000000,1004000000
Exports,2020,19/08/2020,Wednesday,United Kingdom,All,All,$,7000000,1012000000
Exports,2020,20/08/2020,Thursday,United Kingdom,All,All,$,9000000,1021000000
Exports,2020,21/08/2020,Friday,United Kingdom,All,All,$,1000000,1022000000
Exports,2020,22/08/2020,Saturday,United Kingdom,All,All,$,2000000,1024000000
Exports,2020,23/08/2020,Sunday,United Kingdom,All,All,$,2000000,1027000000
Exports,2020,24/08/2020,Monday,United Kingdom,All,All,$,3000000,1029000000
Exports,2020,25/08/2020,Tuesday,United Kingdom,All,All,$,2000000,1032000000
Exports,2020,26/08/2020,Wednesday,United Kingdom,All,All,$,5000000,1037000000
Exports,2020,27/08/2020,Thursday,United Kingdom,All,All,$,4000000,1040000000
Exports,2020,28/08/2020,Friday,United Kingdom,All,All,$,5000000,1045000000
Exports,2020,29/08/2020,Saturday,United Kingdom,All,All,$,9000000,1054000000
Exports,2020,30/08/2020,Sunday,United Kingdom,All,All,$,3000000,1058000000
Exports,2020,31/08/2020,Monday,United Kingdom,All,All,$,3000000,1061000000
Exports,2020,01/09/2020,Tuesday,United Kingdom,All,All,$,3000000,1064000000
Exports,2020,02/09/2020,Wednesday,United Kingdom,All,All,$,14000000,1078000000
Exports,2020,03/09/2020,Thursday,United Kingdom,All,All,$,5000000,1083000000
Exports,2020,04/09/2020,Friday,United Kingdom,All,All,$,2000000,1084000000
Exports,2020,05/09/2020,Saturday,United Kingdom,All,All,$,6000000,1090000000
Exports,2020,06/09/2020,Sunday,United Kingdom,All,All,$,2000000,1092000000
Exports,2020,07/09/2020,Monday,United Kingdom,All,All,$,2000000,1094000000
Exports,2020,08/09/2020,Tuesday,United Kingdom,All,All,$,3000000,1098000000
Exports,2020,09/09/2020,Wednesday,United Kingdom,All,All,$,5000000,1103000000
Exports,2020,10/09/2020,Thursday,United Kingdom,All,All,$,4000000,1106000000
Exports,2020,11/09/2020,Friday,United Kingdom,All,All,$,2000000,1108000000
Exports,2020,12/09/2020,Saturday,United Kingdom,All,All,$,1000000,1109000000
Exports,2020,13/09/2020,Sunday,United Kingdom,All,All,$,3000000,1112000000
Exports,2020,14/09/2020,Monday,United Kingdom,All,All,$,5000000,1117000000
Exports,2020,15/09/2020,Tuesday,United Kingdom,All,All,$,1000000,1118000000
Exports,2020,16/09/2020,Wednesday,United Kingdom,All,All,$,7000000,1126000000
Exports,2020,17/09/2020,Thursday,United Kingdom,All,All,$,10000000,1136000000
Exports,2020,18/09/2020,Friday,United Kingdom,All,All,$,2000000,1138000000
Exports,2020,19/09/2020,Saturday,United Kingdom,All,All,$,2000000,1140000000
Exports,2020,20/09/2020,Sunday,United Kingdom,All,All,$,5000000,1145000000
Exports,2020,21/09/2020,Monday,United Kingdom,All,All,$,2000000,1148000000
Exports,2020,22/09/2020,Tuesday,United Kingdom,All,All,$,1000000,1149000000
Exports,2020,23/09/2020,Wednesday,United Kingdom,All,All,$,3000000,1152000000
Exports,2020,24/09/2020,Thursday,United Kingdom,All,All,$,2000000,1154000000
Exports,2020,25/09/2020,Friday,United Kingdom,All,All,$,2000000,1156000000
Exports,2020,26/09/2020,Saturday,United Kingdom,All,All,$,3000000,1159000000
Exports,2020,27/09/2020,Sunday,United Kingdom,All,All,$,3000000,1162000000
Exports,2020,28/09/2020,Monday,United Kingdom,All,All,$,3000000,1165000000
Exports,2020,29/09/2020,Tuesday,United Kingdom,All,All,$,2000000,1167000000
Exports,2020,30/09/2020,Wednesday,United Kingdom,All,All,$,7000000,1174000000
Exports,2020,01/10/2020,Thursday,United Kingdom,All,All,$,8000000,1182000000
Exports,2020,02/10/2020,Friday,United Kingdom,All,All,$,3000000,1184000000
Exports,2020,03/10/2020,Saturday,United Kingdom,All,All,$,5000000,1190000000
Exports,2020,04/10/2020,Sunday,United Kingdom,All,All,$,5000000,1195000000
Exports,2020,05/10/2020,Monday,United Kingdom,All,All,$,3000000,1197000000
Exports,2020,06/10/2020,Tuesday,United Kingdom,All,All,$,5000000,1202000000
Exports,2020,07/10/2020,Wednesday,United Kingdom,All,All,$,6000000,1208000000
Exports,2020,08/10/2020,Thursday,United Kingdom,All,All,$,1000000,1210000000
Exports,2020,09/10/2020,Friday,United Kingdom,All,All,$,6000000,1215000000
Exports,2020,10/10/2020,Saturday,United Kingdom,All,All,$,4000000,1219000000
Exports,2020,11/10/2020,Sunday,United Kingdom,All,All,$,3000000,1222000000
Exports,2020,12/10/2020,Monday,United Kingdom,All,All,$,1000000,1224000000
Exports,2020,13/10/2020,Tuesday,United Kingdom,All,All,$,5000000,1228000000
Exports,2020,14/10/2020,Wednesday,United Kingdom,All,All,$,4000000,1233000000
Exports,2020,15/10/2020,Thursday,United Kingdom,All,All,$,7000000,1239000000
Exports,2020,16/10/2020,Friday,United Kingdom,All,All,$,4000000,1243000000
Exports,2020,17/10/2020,Saturday,United Kingdom,All,All,$,3000000,1246000000
Exports,2020,18/10/2020,Sunday,United Kingdom,All,All,$,2000000,1248000000
Exports,2020,19/10/2020,Monday,United Kingdom,All,All,$,5000000,1252000000
Exports,2020,20/10/2020,Tuesday,United Kingdom,All,All,$,7000000,1259000000
Exports,2020,21/10/2020,Wednesday,United Kingdom,All,All,$,4000000,1263000000
Exports,2020,22/10/2020,Thursday,United Kingdom,All,All,$,7000000,1270000000
Exports,2020,23/10/2020,Friday,United Kingdom,All,All,$,7000000,1276000000
Exports,2020,24/10/2020,Saturday,United Kingdom,All,All,$,2000000,1278000000
Exports,2020,25/10/2020,Sunday,United Kingdom,All,All,$,1000000,1279000000
Exports,2020,26/10/2020,Monday,United Kingdom,All,All,$,4000000,1284000000
Exports,2020,27/10/2020,Tuesday,United Kingdom,All,All,$,3000000,1287000000
Exports,2020,28/10/2020,Wednesday,United Kingdom,All,All,$,5000000,1292000000
Exports,2020,29/10/2020,Thursday,United Kingdom,All,All,$,5000000,1296000000
Exports,2020,30/10/2020,Friday,United Kingdom,All,All,$,5000000,1302000000
Exports,2020,31/10/2020,Saturday,United Kingdom,All,All,$,1000000,1303000000
Exports,2020,01/11/2020,Sunday,United Kingdom,All,All,$,2000000,1305000000
Exports,2020,02/11/2020,Monday,United Kingdom,All,All,$,9000000,1314000000
Exports,2020,03/11/2020,Tuesday,United Kingdom,All,All,$,6000000,1320000000
Exports,2020,04/11/2020,Wednesday,United Kingdom,All,All,$,1000000,1322000000
Exports,2020,05/11/2020,Thursday,United Kingdom,All,All,$,4000000,1325000000
Exports,2020,06/11/2020,Friday,United Kingdom,All,All,$,1000000,1326000000
Exports,2020,07/11/2020,Saturday,United Kingdom,All,All,$,3000000,1329000000
Exports,2020,08/11/2020,Sunday,United Kingdom,All,All,$,2000000,1331000000
Exports,2020,09/11/2020,Monday,United Kingdom,All,All,$,2000000,1333000000
Exports,2020,10/11/2020,Tuesday,United Kingdom,All,All,$,6000000,1338000000
Exports,2020,11/11/2020,Wednesday,United Kingdom,All,All,$,1000000,1339000000
Exports,2020,12/11/2020,Thursday,United Kingdom,All,All,$,4000000,1343000000
Exports,2020,13/11/2020,Friday,United Kingdom,All,All,$,2000000,1345000000
Exports,2020,14/11/2020,Saturday,United Kingdom,All,All,$,3000000,1348000000
Exports,2020,15/11/2020,Sunday,United Kingdom,All,All,$,6000000,1354000000
Exports,2020,16/11/2020,Monday,United Kingdom,All,All,$,4000000,1358000000
Exports,2020,17/11/2020,Tuesday,United Kingdom,All,All,$,5000000,1363000000
Exports,2020,18/11/2020,Wednesday,United Kingdom,All,All,$,4000000,1367000000
Exports,2020,19/11/2020,Thursday,United Kingdom,All,All,$,7000000,1374000000
Exports,2020,20/11/2020,Friday,United Kingdom,All,All,$,3000000,1377000000
Exports,2020,21/11/2020,Saturday,United Kingdom,All,All,$,4000000,1381000000
Exports,2020,22/11/2020,Sunday,United Kingdom,All,All,$,3000000,1383000000
Exports,2020,23/11/2020,Monday,United Kingdom,All,All,$,2000000,1385000000
Exports,2020,24/11/2020,Tuesday,United Kingdom,All,All,$,2000000,1386000000
Exports,2020,25/11/2020,Wednesday,United Kingdom,All,All,$,4000000,1391000000
Exports,2020,26/11/2020,Thursday,United Kingdom,All,All,$,4000000,1395000000
Exports,2020,27/11/2020,Friday,United Kingdom,All,All,$,5000000,1399000000
Exports,2020,28/11/2020,Saturday,United Kingdom,All,All,$,2000000,1401000000
Exports,2020,29/11/2020,Sunday,United Kingdom,All,All,$,2000000,1404000000
Exports,2020,30/11/2020,Monday,United Kingdom,All,All,$,3000000,1407000000
Exports,2020,01/12/2020,Tuesday,United Kingdom,All,All,$,6000000,1413000000
Exports,2020,02/12/2020,Wednesday,United Kingdom,All,All,$,5000000,1418000000
Exports,2020,03/12/2020,Thursday,United Kingdom,All,All,$,2000000,1420000000
Exports,2020,04/12/2020,Friday,United Kingdom,All,All,$,3000000,1423000000
Exports,2020,05/12/2020,Saturday,United Kingdom,All,All,$,5000000,1428000000
Exports,2020,06/12/2020,Sunday,United Kingdom,All,All,$,1000000,1430000000
Exports,2020,07/12/2020,Monday,United Kingdom,All,All,$,2000000,1432000000
Exports,2020,08/12/2020,Tuesday,United Kingdom,All,All,$,3000000,1435000000
Exports,2020,09/12/2020,Wednesday,United Kingdom,All,All,$,1000000,1436000000
Exports,2020,10/12/2020,Thursday,United Kingdom,All,All,$,5000000,1441000000
Exports,2020,11/12/2020,Friday,United Kingdom,All,All,$,4000000,1445000000
